Start Date,1/1/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,11/15/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,,,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,,,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,,,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,,,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,,,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,,,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,,,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,,,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,,,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,,,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,,,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp
1/11/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,1/11/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,1/11/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,1/11/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,1/11/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/11/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/11/2018,0.542,105.993,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/11/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/11/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/11/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/11/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/11/2018,0.19,105.078,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/11/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/11/2018,0.412,100.858,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/11/2018,0.513,109.001,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/11/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1
1/12/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,1/12/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,1/12/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,1/12/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,1/12/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/12/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/12/2018,0.517,106.151,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/12/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/12/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/12/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/12/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/12/2018,0.191,105.069,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/12/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/12/2018,0.413,100.852,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/12/2018,0.516,108.981,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1,,1/12/2018,,,75.1,0.00795128,0.019702308,0.030020923,0.044519901,HY1
1/15/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,1/15/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,1/15/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,1/15/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,1/15/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/15/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/15/2018,0.539,106.01,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/15/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/15/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/15/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/15/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/15/2018,0.188,105.075,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/15/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/15/2018,0.41,100.863,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/15/2018,0.515,108.979,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/15/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1
1/16/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,1/16/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,1/16/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,1/16/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,1/16/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/16/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/16/2018,0.546,105.962,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/16/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/16/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/16/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/16/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/16/2018,0.18,105.099,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/16/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/16/2018,0.399,100.908,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/16/2018,0.503,109.036,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/16/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1
1/17/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,1/17/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,1/17/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,1/17/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,1/17/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/17/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/17/2018,0.496,106.282,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/17/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/17/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/17/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/17/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/17/2018,0.18,105.096,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/17/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/17/2018,0.393,100.932,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/17/2018,0.497,109.06,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/17/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1
1/18/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,1/18/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,1/18/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,1/18/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,1/18/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/18/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/18/2018,0.512,106.169,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/18/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/18/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/18/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/18/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/18/2018,0.167,105.124,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/18/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/18/2018,0.386,100.956,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/18/2018,0.491,109.077,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/18/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1
1/19/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,1/19/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,1/19/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,1/19/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,1/19/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/19/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/19/2018,0.516,106.143,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/19/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/19/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/19/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/19/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/19/2018,0.148,105.183,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/19/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/19/2018,0.365,101.041,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/19/2018,0.469,109.183,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1,,1/19/2018,,,73.9,0.00816388,0.020119073,0.030574262,0.045208989,HY1
1/22/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,1/22/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,1/22/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,1/22/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,1/22/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/22/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/22/2018,0.528,106.062,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/22/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/22/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/22/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/22/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/22/2018,0.139,105.209,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/22/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/22/2018,0.357,101.074,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/22/2018,0.459,109.228,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/22/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1
1/23/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,1/23/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,1/23/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,1/23/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,1/23/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/23/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/23/2018,0.536,106.004,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/23/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/23/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/23/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/23/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/23/2018,0.137,105.214,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/23/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/23/2018,0.359,101.064,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/23/2018,0.46,109.216,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/23/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1
1/24/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,1/24/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,1/24/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,1/24/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,1/24/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/24/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/24/2018,0.561,105.84,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/24/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/24/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/24/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/24/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/24/2018,0.144,105.185,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/24/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/24/2018,0.368,101.025,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/24/2018,0.478,109.124,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/24/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1
1/25/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,1/25/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,1/25/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,1/25/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,1/25/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/25/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/25/2018,0.566,105.804,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/25/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/25/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/25/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/25/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/25/2018,0.166,105.1,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/25/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/25/2018,0.399,100.9,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/25/2018,0.517,108.911,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/25/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1
1/26/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,1/26/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,1/26/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,1/26/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,1/26/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/26/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/26/2018,0.571,105.77,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/26/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/26/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/26/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/26/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/26/2018,0.197,104.992,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/26/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/26/2018,0.431,100.771,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/26/2018,0.553,108.721,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1,,1/26/2018,,,73.2,0.007985569,0.019769527,0.030110169,0.044631042,HY1
1/29/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,1/29/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,1/29/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,1/29/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,1/29/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/29/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/29/2018,0.609,105.526,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/29/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/29/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/29/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/29/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/29/2018,0.222,104.905,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/29/2018,-0.277,100.563,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/29/2018,0.445,100.715,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/29/2018,0.577,108.595,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/29/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1
1/30/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,1/30/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,1/30/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,1/30/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,1/30/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/30/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/30/2018,0.608,105.532,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/30/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/30/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/30/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/30/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/30/2018,0.21,104.94,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/30/2018,-0.283,100.576,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/30/2018,0.439,100.739,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/30/2018,0.56,108.677,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/30/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1
1/31/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,1/31/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,1/31/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,1/31/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,1/31/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/31/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/31/2018,0.603,105.56,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/31/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/31/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/31/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/31/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/31/2018,0.217,104.913,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/31/2018,-0.281,100.571,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/31/2018,0.451,100.69,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/31/2018,0.572,108.611,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1,,1/31/2018,,,73.1,0.007915531,0.019632229,0.029927879,0.044404031,HY1
